,PCA,Correlation,Volatility,Anomaly,Clustering,Regime,Magnitude,Skewness,Kurtosis,Network,Dispersion,Momentum,Drawdown,Entropy
2016-11-27,0.3582526363299238,0.3294153815404985,0.014787676565286807,0.1111111111111111,0.04318406039556862,0.7518061919569856,0.00808447058522493,-0.8123965107374205,4.985788961413572,0.20359848484848486,0.015262531898411685,0.11330626001212621,0.043857459834776125,-1632.5504410925914
2016-12-18,0.33251378123126013,0.3164355585541312,0.01593288127155173,0.1111111111111111,0.043734931949735226,0.8568246440667877,0.008645816896367684,-1.009680872332147,5.360454046197867,0.16571969696969696,0.01622883163121794,0.1421572434320972,0.03754834576463136,-1543.6868642260342
2017-01-08,0.3457552915435481,0.3210189423574517,0.015247558418002587,0.1111111111111111,0.04394873503509438,0.9348381854147387,0.008055809083187676,-0.9718660433337448,5.741832616163297,0.19223484848484848,0.014725181137997811,0.0956972577717547,0.050980667180867974,-1507.9233078062173
2017-01-29,0.3096642235862842,0.29572037268313645,0.013119776363521263,0.1111111111111111,0.04320097016973026,0.5912229360961355,0.007184243758962859,-0.4450403440779732,3.6406551477717066,0.17897727272727273,0.01304641917290615,0.10131647121555587,0.036833872339861004,-1959.013449339776
2017-02-19,0.3920415796749595,0.33223255151954917,0.01016742682634123,0.1111111111111111,0.046914180144914,0.9095225817787296,0.006057082246988378,-0.06866570497454698,1.6877398143987623,0.22821969696969696,0.010205034458716922,0.133700742249449,0.03772646945818128,-2611.769159909595
2017-03-12,0.38411351523042553,0.3375077884270022,0.010521412376680849,0.1111111111111111,0.045218565853759295,0.49059409652002867,0.006333574638521634,-0.2676726222947837,2.1979176829639075,0.19981060606060605,0.010671325222698109,0.11799619881652351,0.03350817568024302,-2391.421259020274
2017-04-02,0.3654805053686085,0.3316477165803383,0.010953491743880524,0.1111111111111111,0.0429320591906859,0.6369676262325972,0.006369140354822567,-0.1886668994498046,2.874623742713778,0.20359848484848486,0.011560628361597096,0.11739273436388384,0.04192265813210457,-2277.2897085592044
2017-04-23,0.3667918595022897,0.33432572663319615,0.01055826678977762,0.1111111111111111,0.04298380653333699,0.9017897296660871,0.0059939852726715,-0.21727632474959746,3.5688922162784613,0.19412878787878787,0.010962901745312963,0.14280870323683015,0.05129226277498078,-2341.116125830612
2017-05-14,0.3622809279448966,0.3124395247770475,0.010190480706658742,0.1111111111111111,0.043426710446634334,0.8426944556303756,0.005787555224344203,-0.09917257154924868,3.8304764052060953,0.18087121212121213,0.010744361127754648,0.107589776789173,0.05339569934501225,-2443.630795527286
2017-06-04,0.4194896289504479,0.34912203480911136,0.0105710024913839,0.1111111111111111,0.0451406690365664,0.5125867673271104,0.005891164417908007,0.32570074804666227,4.159665242692181,0.2471590909090909,0.011381878799787032,0.08333353908133817,0.05920370652932219,-2480.746379543581
2017-06-25,0.37324295985791844,0.3163916757030093,0.011150595670061384,0.1111111111111111,0.04319715263946921,0.8565356112409287,0.006062962041920153,0.23517277018267982,4.709585476981518,0.21306818181818182,0.011778280137057142,0.08882609163705747,0.06312677263655522,-2296.197418566615
2017-07-16,0.32021670793507145,0.29803891971710256,0.01130399766059918,0.1111111111111111,0.041708556293772715,0.8607683043747852,0.006202217202833908,0.2664812644707319,4.260011188702848,0.18276515151515152,0.01187240816111475,0.1131706489412058,0.042048631201328714,-2333.6514957368236
2017-08-06,0.24689352169747517,0.26065095681564343,0.009712673315701578,0.1111111111111111,0.04179057364691608,0.8904687049955815,0.005705888453930871,-0.09105001294957138,2.5336173967368105,0.13162878787878787,0.009973321601502603,0.16421943470828307,0.0339039165720104,-2738.9303065888403
2017-08-27,0.3289058349823485,0.3001595753440817,0.010665999453091438,0.1111111111111111,0.04417728417612925,0.7423688719480068,0.0062567958091971606,-0.005283816481457845,2.2795548873443243,0.19602272727272727,0.012039605563213915,0.15416131267579536,0.044922342546852394,-2662.7262949558126
2017-09-17,0.4185179017781383,0.35068099890281085,0.01066683177471403,0.1111111111111111,0.047245831591401145,0.8543969221479071,0.0061936544963288,0.00865678190647923,2.872932323089108,0.2585227272727273,0.011871256385952019,0.12871223418441632,0.033806630408897635,-2520.557690722382
2017-10-08,0.4252628971465304,0.3548819713126809,0.010872815498843441,0.1111111111111111,0.04734297053042558,0.5170619716946322,0.006236260373037831,0.10055401369821236,2.991466515585281,0.28882575757575757,0.012168499496325312,0.1191494921105763,0.035333400429744616,-2448.780465518865
2017-10-29,0.3681152258929137,0.3070464747078634,0.008985829828468567,0.1111111111111111,0.04283805288564659,0.8455892619199148,0.005345072069169944,-0.21986261089519218,2.876110645978437,0.20170454545454544,0.00927820323107601,0.09510607416143171,0.02835683998010956,-2806.420325137325
2017-11-19,0.30121329331187363,0.26094491042907836,0.009093094492145319,0.1111111111111111,0.04063938849599335,0.9102252445812027,0.005506542898783727,-0.4546295312226876,2.640603083482826,0.12215909090909091,0.009783757978480342,0.11201788948573914,0.0390610992066496,-2926.3901210781155
2017-12-10,0.29412997265941576,0.2606785488393025,0.009435759650687096,0.1111111111111111,0.041142037941835886,0.8610302254002364,0.005749157115546898,-0.39465840379671335,2.5979691675276944,0.11079545454545454,0.010122474784208439,0.11300853163746635,0.04371049386408417,-2678.914178617247
2017-12-31,0.28676897761314407,0.2568952552229706,0.010644685025543716,0.1111111111111111,0.04136910470676984,0.8254089630675293,0.006296808762680396,-0.38943749070489797,3.121837024177557,0.11079545454545454,0.011690757010742582,0.14224871527794344,0.04382635111495552,-2786.1031136156885
2018-01-21,0.26797386221575104,0.23573184421669177,0.013233387037436428,0.1111111111111111,0.04126110820759933,0.8061646761909976,0.0071309973733689885,-0.2921661606626529,2.8267525979496266,0.10890151515151515,0.01618805846806924,0.11207344501273825,0.03609383311659153,-2850.9928014963725
2018-02-11,0.38157595433627517,0.305865194769084,0.01931078172174393,0.1111111111111111,0.048140903051507214,0.8917902419952698,0.009323084848552887,0.3252503425734149,7.057919970662366,0.20549242424242425,0.021965150671567457,0.14201304781342805,0.07989961050975769,-1603.512909020858
2018-03-04,0.4035762966439232,0.336043418122297,0.019525708124733,0.1111111111111111,0.046211158467967334,0.670978384466101,0.010029469789360064,0.1812802250524238,4.40745838802714,0.2168560606060606,0.0226542149926887,0.13211563320399702,0.08417607303239455,-1543.8998853310798
2018-03-25,0.40646058528742196,0.3345375668578134,0.017187036628532614,0.1111111111111111,0.0453100544946206,0.8810350347112152,0.009726092199835971,0.013208128182936414,3.6136312494404277,0.22443181818181818,0.018910112091313627,0.0987734766542151,0.08312477776989327,-1507.0896757056657
2018-04-15,0.4377823976894482,0.3738940954823255,0.013388791304589264,0.1111111111111111,0.04853390372485229,0.9192962203498589,0.00854058688986404,-0.19643778958951588,2.3573381363304633,0.2547348484848485,0.014627857841755014,0.09924241490401096,0.06102937240211803,-1824.4465269085097
2018-05-06,0.43037468209040036,0.3701029101473079,0.012582979660286283,0.1111111111111111,0.047037168008408056,0.19448101416103367,0.007964598762646078,-0.23187725330320277,3.1688243283080655,0.2547348484848485,0.01336130452717958,0.07442058805347992,0.05076544809503775,-1908.889694435439
2018-05-27,0.37658102099597257,0.3320546248934646,0.011119549659506301,0.1111111111111111,0.04409098385777814,0.7864969248637962,0.007183161588952906,-0.010968464186532372,2.016472556493421,0.22443181818181818,0.011971611126367394,0.12206473521422037,0.046324643243396496,-2218.912403923564
2018-06-17,0.3510423874254619,0.3198845692902481,0.011265352902430007,0.1111111111111111,0.04335277632279291,0.861027349990051,0.006740720302760862,-0.12685371867118359,5.021597193307139,0.22443181818181818,0.01172683022997814,0.11645030620362354,0.04990952127758386,-2079.374877464422
2018-07-08,0.3881545804743515,0.33119653281083894,0.011803240969681371,0.1111111111111111,0.04226386274578491,0.5945074995053418,0.006904762565744945,-0.02794325120012168,5.469107165019082,0.24431818181818182,0.01281041618409186,0.16514581112876411,0.05625582304347445,-2168.498040311661
2018-07-29,0.38269497128773133,0.31771271131408113,0.012644588045114268,0.1111111111111111,0.042195974219665394,0.6144274122701129,0.007445856880900303,0.019866749693020377,5.315921869502785,0.23674242424242425,0.01435353871884491,0.22025324385797987,0.04767783794468554,-2061.3494446697528
2018-08-19,0.3274071281596818,0.2866994885033902,0.011450997531358212,0.1111111111111111,0.04229362001315114,0.26439275920215166,0.0074088634200760355,-0.024936680874625583,2.4235316090675947,0.16856060606060605,0.014599930719164279,0.16767073526950074,0.051780348726288235,-2684.7952557315743
2018-09-09,0.3036764117076782,0.2783121401361585,0.010628712159001925,0.1111111111111111,0.04123853713669731,0.21767078172275076,0.0068821923044071346,-0.10971240926436958,2.4590928958689813,0.17613636363636365,0.01356990954181602,0.15152024372505274,0.03693379658847161,-2921.5195777728377
2018-09-30,0.3038958284256211,0.2759316280958398,0.010345666706082593,0.1111111111111111,0.03988393033584196,0.8342895127033574,0.0065519272977555085,-0.37689887392109755,3.534551306098536,0.17613636363636365,0.012899517857869285,0.1192927942457099,0.035186334892894466,-2761.5347481470526
2018-10-21,0.3589074116079559,0.30842008701129214,0.01318510567918728,0.1111111111111111,0.04240920545644639,0.7204555236117007,0.007582005870243994,-0.12306804927234158,6.100140598959688,0.22916666666666666,0.01533279492695789,0.1344494003129646,0.056204326022820994,-2043.5231974820963
2018-11-11,0.3825477727030025,0.31498965245761784,0.015059847881934992,0.1111111111111111,0.04375067598966116,0.05963975479050549,0.008916537110168881,-0.2266270222235921,4.4623343012738195,0.21401515151515152,0.01645321901867796,0.11357030258737848,0.06967270173066387,-1798.8915177727433
2018-12-02,0.3811900187230125,0.30801281620363097,0.015799891275232944,0.1111111111111111,0.04383420250212249,0.9188435864063366,0.009700450088111632,-0.07447721849880178,2.41504405719773,0.20833333333333334,0.017402550594169803,0.09535196177664426,0.0876578189256853,-2183.361044779121
2018-12-23,0.40855574394971184,0.3316660867093701,0.017156680425801766,0.1111111111111111,0.04498865298011174,0.08606702464057116,0.010556450637292332,-0.03698302744688359,3.4257416939666676,0.21212121212121213,0.018703222312027114,0.0934573523326906,0.1394003278254572,-1727.7854844019748
2019-01-13,0.4808978596638871,0.39725342092276694,0.02109083244844937,0.1111111111111111,0.0497999457794249,0.4374192147429261,0.011918245723722284,-0.39334085713266653,5.087081269446217,0.3465909090909091,0.023155845725573214,0.09946729049084757,0.1221739071777717,-1556.320965091947
2019-02-03,0.48394285808545623,0.403058980938046,0.021278343036045165,0.1111111111111111,0.05024631503317448,0.9683268186116976,0.012433713160268728,-0.38471025051974866,4.9689593126997655,0.3541666666666667,0.02503749541678814,0.09384489591202597,0.08929872138490379,-1555.440138153615
2019-02-24,0.48904567810152155,0.41109399181378625,0.018084368074616306,0.1111111111111111,0.04967216438675399,0.871165760931388,0.010738859972165744,-0.4270063679099964,4.646373621503865,0.3456439393939394,0.022388474356545847,0.1186720499608282,0.07151504937968146,-1672.139010356573
2019-03-17,0.37940844511717925,0.32615248261977686,0.014945811926348957,0.1111111111111111,0.04465803725751218,0.1237240704687914,0.009461837378848342,-0.22577432399255185,2.0774728164503817,0.23011363636363635,0.021160762464953138,0.1095655309311569,0.06992784830036411,-2378.0770267260186
2019-04-07,0.42246787157295007,0.3548759511439569,0.03264228832671759,0.1111111111111111,0.043612480548153434,0.9841269841269841,0.013556448514033844,-0.13496813114584882,4.904058252422717,0.26136363636363635,0.0446282531341034,0.08353095734866034,0.07258143409063514,-2609.5256815353173
2019-04-28,0.3993371203621057,0.33829548775081025,0.03312015406399416,0.1111111111111111,0.04172535495923146,0.9841269841269841,0.014348960861911854,-0.009797318708297385,4.891098932140551,0.23295454545454544,0.049669811603304706,0.10690656963502701,0.06863272203243664,-2637.2137798333924
2019-05-22,0.4209477025999726,0.3543350235476109,0.046523631662466834,0.1111111111111111,0.045590075880496864,0.015873015865761467,0.022184944714727078,0.5006910255342653,3.442046137733022,0.2689393939393939,0.08946523971464083,0.12255381083288264,0.08109613716016345,-2399.265868321288
2019-06-12,0.42059367683381493,0.3590556514765972,0.05289481764560432,0.1111111111111111,0.044673879508406344,0.031746031746031744,0.024017896855783878,0.35940575101504374,3.142445709040479,0.3068181818181818,0.09647924784758789,0.10255156669333991,0.1305219662567496,-2290.198950962093
2019-07-03,0.4033649548685052,0.3418553961616154,0.05447649434302318,0.1111111111111111,0.043504619019336686,0.031746031746031744,0.02553620038084499,0.28856355965305946,2.8531968632288183,0.2708333333333333,0.1015587220700362,0.08922051218772466,0.12777494092919317,-1982.7994865827086
2019-07-24,0.3543480490437275,0.311714663545401,0.050318226114611106,0.1111111111111111,0.04128418827197585,0.9452125785268688,0.023446319649911524,-0.0968745920650721,3.1567543430966283,0.23295454545454544,0.09358486059304176,0.10513801383063821,0.10110682416079794,-2254.7222666761886
2019-08-14,0.41816081258039584,0.364803956656191,0.045452325581538305,0.1111111111111111,0.04462616192891314,0.9122560769860604,0.024332653134444764,0.547919679842279,5.4526110053323436,0.2840909090909091,0.09282083775500487,0.09650291772194287,0.5129697769467766,-1678.4073856714292
2019-09-08,0.5276718622532566,0.4589419297197037,0.05565580463263711,0.1111111111111111,0.052338821454697135,0.911851558768167,0.027390419036312275,0.44210103754405544,4.948920641054474,0.4602272727272727,0.10328311880517276,0.12512801981170005,0.8780176978920687,-1682.986087737172
2019-09-29,0.509268353143347,0.42999146484805895,0.050967645235732724,0.1111111111111111,0.0510114998990067,0.9263861426712714,0.025784643783629393,0.22061875616962956,4.163785257250043,0.42613636363636365,0.0876332658065159,0.1298322355852515,0.37363128278615604,-1620.854047350167
2019-10-20,0.498024290514666,0.4105573015214609,0.06553898827862305,0.1111111111111111,0.05124947685449357,0.015873015873015872,0.025507481661264476,0.40031250237340554,5.558657895568285,0.4090909090909091,0.09069858945588306,0.09009765556681737,0.061055757525763234,-1843.7286297563242
2019-11-10,0.39901750408655884,0.34039415550376995,0.05653373564211701,0.1111111111111111,0.046839813265779046,0.015873015873015872,0.021938438261556788,0.16715664609652528,4.8470285195337794,0.2708333333333333,0.07509647814732759,0.10495773942247316,0.059441539936750706,-2280.554543576865
2019-12-01,0.41125327555887853,0.3650855940652644,0.04979847123970251,0.1111111111111111,0.04711089459281046,0.015873015873015872,0.01719066434636737,0.41688568113500196,5.045710844909304,0.2803030303030303,0.05729027976191387,0.10568600806717598,0.07013193928734011,-2517.711295178174
2019-12-22,0.4020184637991786,0.34712287905733485,0.018234056137169274,0.1111111111111111,0.04543832890512765,0.7947025500820534,0.011624416566836233,0.01863322302430837,3.5038033869674914,0.2746212121212121,0.028124220587103482,0.11204838045861315,0.05620115994867076,-3116.126051791072
2020-01-12,0.37214672901438056,0.3154796969846978,0.015982964210855856,0.1111111111111111,0.042072134522799134,0.44529506499974586,0.009693061038595005,-0.22907455856264383,2.6710806655787493,0.24431818181818182,0.02253806013579066,0.10199455795434312,0.05183811126262104,-3502.7952432040715
2020-02-02,0.4526753041471231,0.3865725835275003,0.019843527415764176,0.1111111111111111,0.04656034790806146,0.09538367556732548,0.011567227994282229,0.031764979524791445,4.118634184476878,0.3522727272727273,0.027916451497316235,0.14518477241385752,0.07936668572613578,-2782.278612418725
2020-02-23,0.45918675073044635,0.3766179876764623,0.035792798848669136,0.1111111111111111,0.04586050478635325,0.015873015839789013,0.018022702541774207,-0.17816639881026292,4.392186196301818,0.3503787878787879,0.0651500198187943,0.11215896128190478,0.09994272493635205,-2454.843164957438
2020-03-15,0.556662589083515,0.48089732500920945,0.06496740380019325,0.1111111111111111,0.05485815447669812,0.06387774909487051,0.032688189213461956,0.2080830601071957,10.589073948491627,0.4318181818181818,0.098991403275133,0.2028386250703321,0.175472833724281,-523.4880284924192
2020-04-05,0.515188351267201,0.4315717874102862,0.08103020873657679,0.1111111111111111,0.05066756509555996,0.1098526418296423,0.04301896127213043,-0.18538318211159557,4.560598087213582,0.3522727272727273,0.10779521287388598,0.23298113185455038,0.30339640871671747,-365.60214071922206
2020-04-26,0.5096047031607848,0.42483242157288026,0.08405870992365434,0.1111111111111111,0.04915654433142791,0.9539386260546051,0.04204915869793586,-0.02582401365759478,4.953767781147838,0.32954545454545453,0.08186357770086221,0.2064046072176844,0.29681191869286677,-341.24202467802735
2020-05-17,0.495629238187603,0.4183398228183306,0.059568152310608545,0.1111111111111111,0.046520120255075355,0.0762678224378534,0.031190146107820782,-0.12838731137478754,6.425247259433438,0.36174242424242425,0.05313062449254246,0.1898474775414809,0.21073322907349346,-408.4349348303757
2020-06-07,0.45295430550929655,0.37416340787702523,0.042362121144101116,0.1111111111111111,0.047144892458020976,0.545186127981071,0.021651237615687505,-0.3512582567055386,4.107431340361216,0.2916666666666667,0.03989412192450026,0.1196849204952152,0.10769505455817335,-915.6981492230235
2020-06-28,0.49340438945855014,0.40918578326544836,0.028469795590455517,0.1111111111111111,0.0481218917681668,0.8934082790475535,0.01725261769783886,0.07991192082914332,3.8342601430544065,0.4034090909090909,0.02612298125424423,0.11159833958014542,0.1018552591712388,-949.092784233633
2020-07-19,0.5363134068000118,0.46096522076750535,0.0242180231030972,0.1111111111111111,0.047946931524934094,0.45963947301853403,0.01460341237360534,0.3376830178528088,4.4801843748012935,0.5037878787878788,0.021745626859176186,0.12910365385256398,0.10688786702870438,-1066.1519910658583
2020-08-09,0.5005643139309177,0.4214039303183828,0.021437006565406525,0.1111111111111111,0.04706435666931479,0.9232024660777755,0.01277342129124097,0.7878622330802145,5.607188056577573,0.4375,0.020119699292720786,0.11803305528953412,0.11883731123977241,-1132.3499114779625
2020-08-30,0.30160044509268474,0.2659910386972056,0.017074240207943816,0.1111111111111111,0.04074252872859275,0.7761935430513816,0.010800809568702371,-0.22573057478017874,1.7037958792383057,0.15151515151515152,0.018153684374821413,0.13324356818573205,0.06113963607511069,-1734.3702233486383
2020-09-20,0.3333295319575608,0.2849864544952263,0.019067324051435904,0.1111111111111111,0.04040447847709946,0.8351781149331936,0.011405892123287607,-0.011804447052835289,3.186265698688282,0.20075757575757575,0.019372235763820335,0.1420576709132248,0.08390165624858072,-1468.1472609649686
2020-10-11,0.3898529260694077,0.32591955729557315,0.021383907142534474,0.1111111111111111,0.0438173319238514,0.8451196654631359,0.012820722515175602,-0.09124191482245302,3.185539996016253,0.24242424242424243,0.02282831084600448,0.1781665486240651,0.07641477240451147,-1334.8855248311684
2020-11-01,0.45033229521544954,0.38582879399973297,0.021203411356115483,0.1111111111111111,0.049372509612604684,0.3723657146027242,0.013199088463949562,-0.095650220266139,2.0313767508378273,0.28125,0.02318482619535445,0.14926488366598206,0.042102593018341995,-1355.6874630916127
2020-11-22,0.40569461385798056,0.35932707190833213,0.02262646496788464,0.1111111111111111,0.043903434262669246,0.32767724234077056,0.013816929716120136,0.031035308146261993,5.4365303167819805,0.2803030303030303,0.023309619389629176,0.08808323387402357,0.04915999918304338,-1094.3060508348553
2020-12-13,0.39101856997964823,0.355051245643134,0.019940886741082065,0.1111111111111111,0.04315256792141542,0.7654558093087399,0.011958583858526656,-0.24117891199159508,4.7637510117784725,0.26515151515151514,0.019482891516376603,0.07985899454768994,0.05378387710329685,-1209.8444712303422
2021-01-03,0.3522214788970074,0.3328062529819544,0.017854941992412325,0.1111111111111111,0.04604723780137117,0.8651532173515859,0.010283373552849445,-0.7275654133712424,5.715291725319631,0.23674242424242425,0.0170609198000616,0.11917964454456709,0.06377118812753535,-1590.9633243696362
2021-01-24,0.3445746393733126,0.2996431202877785,0.015091161390869304,0.1111111111111111,0.042789007764055385,0.7841352512791386,0.008815066554726653,-0.5374557990393385,3.3110300259977317,0.16666666666666666,0.015492919824686188,0.10097115220775132,0.045247021559412424,-2029.6737169762566
2021-02-14,0.34885346005518825,0.2971487608795125,0.018900968776912278,0.1111111111111111,0.04360353978140198,0.9043344794030065,0.010055784289615125,-0.3796149258310559,4.637990414791138,0.20265151515151514,0.020268620678742837,0.10033611745594716,0.04652862184846394,-1920.9652060020123
2021-03-07,0.32691458335144913,0.28755763257809913,0.025490146121804856,0.1111111111111111,0.0431030524171972,0.9053855579152387,0.013548142702364202,-0.2898336483530753,2.890860010133198,0.22348484848484848,0.030681638914783354,0.09774184394399722,0.09028332034745448,-1488.771716640619
2021-03-28,0.3257995699468982,0.28420327692270264,0.02556152280585999,0.1111111111111111,0.04213363776042977,0.9368296997397865,0.013540188810396012,-0.1751133606391485,2.8354864338280725,0.19696969696969696,0.03055074689172713,0.10027619880923286,0.07334192643765704,-1473.2977764078544
2021-04-18,0.31384192970654146,0.27622634328886303,0.023085399886587053,0.1111111111111111,0.040323334384394456,0.029123762675694293,0.011900979992711539,-0.2886340000025985,3.276612890530252,0.16856060606060605,0.02555504725649228,0.12110845967225534,0.0797983851914297,-1548.210352110927
2021-05-09,0.26179724581729613,0.24439569558607843,0.014522271161012614,0.1111111111111111,0.039233522954814186,0.793020509027298,0.008740387725716335,-0.14558917501642052,2.0548494874006287,0.13257575757575757,0.015736400924708852,0.10877679851610043,0.0539885786019492,-1919.5779978852845
2021-05-30,0.35882404719795585,0.30916250772949694,0.013949481150477314,0.1111111111111111,0.04165196295326633,0.1518095499294484,0.008262276480572539,0.10168099761001619,2.207143994263377,0.1875,0.016002778861963374,0.09033141586289889,0.049674415136238416,-1953.2077288943822
2021-06-20,0.32116422890066454,0.2914656107902132,0.016305842298604264,0.1111111111111111,0.039977726673013886,0.44660598746718483,0.009108663034072479,0.09303677777846647,3.421063404434341,0.17234848484848486,0.01921446086881791,0.09427666829248348,0.05269139467797954,-1737.3091966747093
2021-07-11,0.32574760540687026,0.3055519566848389,0.017122136667836206,0.1111111111111111,0.039170474600684464,0.8560495232938513,0.009604948075282806,0.02139129418693636,3.787833755247457,0.20454545454545456,0.02004781344336608,0.1021217721957301,0.06257778361908367,-1688.2562048588115
2021-08-01,0.4282982396442603,0.37539656084436196,0.01769766874403382,0.1111111111111111,0.04381664204558034,0.8536215889705152,0.010087713581959395,-0.008226397309427246,3.9735133069354034,0.3106060606060606,0.019983626922241603,0.10698144154596842,0.06610538376804577,-1749.6555527324645
2021-08-22,0.4413276345431164,0.38163393502371523,0.01632208824710728,0.1111111111111111,0.044479803172980635,0.9216132785488169,0.009518005613769373,-0.10895638965101184,2.6983830639112805,0.3409090909090909,0.017527134987341778,0.10404950760518225,0.059373504597720984,-2144.6020890142036
2021-09-12,0.37949801118525733,0.3366471771603583,0.016129044032897756,0.1111111111111111,0.04124198438852946,0.15630196322512924,0.009314327263526516,-0.10184518983722758,2.581620082470651,0.23295454545454544,0.01754593475639976,0.09331413325221766,0.045951632534379644,-2217.903625529427
2021-10-03,0.34852870772127503,0.32292230761728463,0.016588744338322685,0.1111111111111111,0.04223876109767515,0.8016460979469034,0.009669805713981712,-0.09381829370597967,2.144910743662787,0.23674242424242425,0.01874269722260482,0.10705387503175269,0.041427396964973835,-2195.1731858858566
2021-10-24,0.3605941480045667,0.31401084051474926,0.015951080900689075,0.1111111111111111,0.04288201610786911,0.10900466264749913,0.0096319596951718,-0.19037660008290344,2.0618424005867615,0.23863636363636365,0.01764955103899334,0.09196339256702142,0.04663712052074398,-2087.4345142045036
2021-11-14,0.3427125427838554,0.2967691233209343,0.016271414853260054,0.1111111111111111,0.04143544394001252,0.7257893636681797,0.009967500869579466,-0.02274025217814856,2.4924176494000676,0.19886363636363635,0.01775582332154006,0.08946527404569288,0.05546350411712739,-1906.7819423862181
2021-12-05,0.4021378659340359,0.34686036756893873,0.017815816651099818,0.1111111111111111,0.04431718096556084,0.13176786860353504,0.010461884288088277,0.23708726801663801,4.616260227533038,0.25,0.018065146576584652,0.07546757803402931,0.06356876306496463,-1574.2766541251983
2021-12-26,0.44911613272640066,0.3914243560877261,0.018734428630321116,0.1111111111111111,0.04499409125964571,0.14016230044201802,0.011154540191422826,0.21830161384554259,3.712692699039516,0.32386363636363635,0.01895341144877441,0.08177395126477369,0.08686701955288231,-1434.1661764762557
