,PCA,Correlation,Volatility,Skewness,Kurtosis,Entropy,Anomaly,Clustering,Regime_GMM,HMM,Magnitude,Drawdown,Momentum,Network,Dispersion,Covariance
1991-06-12,0.1766528881641765,0.19726128692166428,0.024496841677047056,0.622828168588306,0.03705884822067709,0.8030539189323026,0.5,0.6292987154764325,0.03755741804920105,0.0,0.0338926550663482,0.0,0.3877691900922021,0.03503184713375796,0.02220600050115198,0.4851592822647126
1991-06-17,0.2583426269964705,0.25372530207769484,0.02209532984522446,0.5914623277112805,0.038077747802298584,0.7892279557937715,0.5,0.6748626806814056,0.0542684502314714,0.0,0.03230455736229433,0.0,0.25158615774650117,0.04140127388535032,0.02099286623802457,0.4588691816394874
1991-06-22,0.21437432336661466,0.2336442110756186,0.013836071301479578,0.6222594078867452,0.004868446766090118,0.7593304441019191,0.5,0.6130506755572608,0.047006535391738796,0.0,0.025673433554433824,0.0,0.39406582054312217,0.044585987261146494,0.014583866859166397,0.1008700068996615
1991-06-27,0.1852907051092122,0.2557061930724678,0.015491809138711402,0.6038768590157867,0.01154602244995959,0.7247086103672696,0.5,0.6363010984240972,0.05229951834805747,0.0,0.027103373954402862,0.0,0.4934698259315308,0.044585987261146494,0.01648152851456274,0.13140129388707963
1991-07-02,0.20495153554135886,0.26909978334592927,0.0212797844872362,0.5712247786356194,0.03574777510772082,0.736259309057708,0.5,0.617060999729917,0.0706613928137308,0.0,0.033055797067615335,0.0,0.4377181137309938,0.044585987261146494,0.0209453785511634,0.16582833654965795
1991-07-07,0.21171134907312497,0.22439426081754166,0.01683022297897352,0.5389741461928994,0.02914444728593372,0.7111169264612056,0.5,0.611375613038203,0.05476415867591051,0.0,0.026386883871196882,0.0,0.5847406639637084,0.044585987261146494,0.013909455784164974,0.337738355652818
1991-07-12,0.21433846241143562,0.21394040363671285,0.018382820838476168,0.5545232195807243,0.024511367621739975,0.7267136960697794,0.5,0.6050773203951371,0.05218787040798519,0.0,0.028775455931384385,0.0,0.7417171498018876,0.044585987261146494,0.015567302988831773,0.350634418417638
1991-07-17,0.22661458455171948,0.20249800206426025,0.01728110263656015,0.5947626536303161,0.03630728250358778,0.7240262183425759,0.5,0.6230404801674351,0.07632025640273164,0.0,0.026849876312163012,0.0,0.7639992931998371,0.04140127388535032,0.015264666380196246,0.25103322459252103
1991-07-22,0.25057828300088614,0.21705574207862208,0.01613577775556546,0.5968009475332807,0.03911039280557099,0.7198974739551808,0.5,0.6327111334887777,0.06997653871315379,0.0,0.02459964022248256,0.0,0.6794976440644372,0.04140127388535032,0.01394062513013603,0.23691209920828057
1991-07-27,0.2578353734716394,0.2222318736198448,0.015439475824185056,0.5996566110091847,0.03068517953282391,0.7213541404400445,0.5,0.6326490130981756,0.0704729419573591,0.0,0.02308378413764704,0.0,0.613848022788212,0.04140127388535032,0.012439084436691294,0.37146117008712104
1991-08-01,0.25326458357303067,0.22445625931000135,0.014899194441133516,0.5996618810609422,0.03837851354288422,0.7215263062194902,0.5,0.6265107780497581,0.07105711872423467,0.0,0.023445281606782217,0.0,0.6591640158987565,0.04140127388535032,0.01255895032894726,0.4357711670584928
1991-08-06,0.2833492840552894,0.2356648153859485,0.02076880576924349,0.682941876770796,0.06280196782510261,0.7678132476076646,0.5,0.6187955439243685,0.09193088321105065,0.0,0.028889126502548906,0.0,0.6092605777420035,0.04140127388535032,0.019465402039457024,0.3291824718967288
1991-08-11,0.2226092192631872,0.20566707493231562,0.02843860237415965,0.6880668638973915,0.04968114817233996,0.7491908269080128,0.5,0.6180707604886093,0.10317150471181735,0.0,0.03718962881551115,0.0,0.5140257184719037,0.04140127388535032,0.029410283217367536,0.5861765694832693
1991-08-16,0.19723568741356567,0.17328720717600085,0.02821134707601913,0.736278530849689,0.041718394238822544,0.6884510042304326,0.5,0.6368160600755095,0.10032455552480035,0.0,0.03657369172164826,0.0,0.4602778532950189,0.04140127388535032,0.03038407962945162,0.619191030832568
1991-08-21,0.19436373829554182,0.23699681581289928,0.04560962544420532,0.5852180198553683,0.11591544358100621,0.7123326553421899,0.5,0.7335867997515869,0.9229724674107933,0.0,0.05021378111822294,0.0,0.5226604910356538,0.044585987261146494,0.04093768207953844,0.6060340962172768
1991-08-26,0.2729377568416606,0.3768040367046854,0.05675929714036763,0.6000142573491103,0.13265875776448727,0.8202401066354046,0.5,0.6509094423300386,0.35952069571731426,0.0,0.06131306589740648,0.0,0.4241118673564626,0.06050955414012739,0.04813608754765552,0.7593768964672819
1991-08-31,0.3072739120547937,0.4177771755400614,0.05798756712048493,0.5831629253992644,0.1425892501744467,0.8235584656670426,0.5,0.6522238837728218,0.27149312862401503,0.0,0.06148280986885732,0.0,0.4833322016954623,0.07006369426751592,0.05313301723410436,0.8848393642848259
1991-09-05,0.2964652736000573,0.4010981042753052,0.0581538661186902,0.5767167755105341,0.1430966032972676,0.8230378660325508,0.5,0.6679240634707746,0.3296498665098883,0.0,0.06001430005885374,0.0,0.4699070611225278,0.06687898089171974,0.05230524173209671,0.818003553270494
